cod_provincia;ap03;sector;ambito;ldesemp;mdesemp;lpuntaje;mpuntaje;NSE_nivel
34;1;1;1;2;3;425,66678;520,93146;1
34;1;1;2;1;3;360,44144;501,13425;2
34;1;1;2;3;2;508,95300;450,29022;3
34;1;1;2;1;2;370,05045;441,32211;2
34;1;1;2;3;3;502,57431;542,75800;1
34;1;1;2;1;1;316,94513;332,13855;1
34;1;1;2;4;4;659,67804;687,40546;2
34;1;1;2;1;2;372,78558;437,83118;1
34;1;1;2;1;1;379,37375;348,09546;1
34;1;1;2;3;2;491,35382;407,51315;
34;1;1;2;3;4;499,79419;643,90021;2
34;1;1;2;1;1;293,54941;383,15823;2
34;1;1;2;1;2;378,84009;426,82739;2
34;1;1;2;3;4;476,69833;675,52893;2
34;1;1;2;4;2;565,64209;451,85458;1
34;1;1;1;3;3;537,29340;481,53256;1
34;1;1;2;1;1;386,48642;374,47095;1
34;1;1;2;2;3;446,92850;502,77206;2
34;1;1;2;3;1;529,34662;405,12625;2
34;1;1;2;3;2;455,98380;438,49255;2
34;1;1;2;4;3;559,10321;501,81613;2
34;1;1;2;4;4;656,36334;644,13727;2
34;1;1;2;3;3;483,65027;487,36224;2
34;1;1;1;4;4;596,01831;648,69568;2
34;1;1;2;3;3;511,20782;550,39661;2
34;1;1;2;4;4;681,63690;689,85889;2
34;1;1;1;3;4;532,57257;612,62823;2
34;1;1;1;4;3;623,95313;541,39709;2
34;1;1;2;1;4;357,01694;596,82794;2
34;1;1;1;3;3;470,02515;515,15088;1
34;1;1;1;4;4;672,30499;611,37421;2
34;1;1;2;1;3;384,33459;477,12573;2
34;1;1;1;4;3;552,49255;467,33911;1
34;1;1;2;1;3;363,47433;477,63116;1
34;1;1;2;3;2;525,50690;457,77032;1
34;1;1;2;4;3;561,93512;549,13635;2
34;1;1;2;1;2;350,05789;440,74146;1
34;1;1;2;4;4;557,91711;674,77515;1
34;1;1;2;3;2;449,61737;450,68744;1
34;1;1;2;3;2;482,52316;420,45645;2
34;1;1;2;1;2;386,55396;419,68460;2
34;1;1;2;3;3;539,87335;473,64621;2
34;1;1;2;3;3;534,22058;556,56549;2
34;1;1;2;4;4;645,96686;642,08484;1
34;1;1;2;4;4;678,70569;608,90027;3
34;1;1;2;3;2;497,71484;460,63718;2
34;1;1;2;2;3;445,55960;537,12354;2
34;1;1;2;4;3;600,70929;528,03436;2
34;1;1;2;1;2;310,73953;450,63342;1
34;1;1;2;3;3;515,25037;500,25406;1
34;1;1;2;3;3;502,55429;522,13947;1
34;1;1;2;3;1;501,39740;387,11917;2
