cod_provincia;ap03;sector;ambito;ldesemp;mdesemp;lpuntaje;mpuntaje;NSE_nivel
50;2;1;2;3;1;487,98633;336,69168;2
50;2;1;1;4;4;562,33093;603,86023;2
50;2;1;2;2;2;421,74890;431,27182;2
50;2;1;2;1;1;378,38321;382,87070;1
50;2;1;1;1;1;378,40662;391,79178;2
50;2;1;2;1;2;366,33377;408,00174;1
50;2;1;2;3;3;485,79080;553,36188;2
50;2;1;2;1;3;326,26288;485,83475;2
50;2;1;2;2;3;409,12195;469,99664;2
50;2;1;2;2;1;399,16156;329,75867;1
50;2;1;2;3;2;480,18945;436,15915;1
50;2;1;2;2;2;427,23572;455,09473;1
50;2;1;2;4;4;558,34680;695,59729;3
50;2;1;2;3;3;474,56116;520,25049;2
50;2;1;2;3;3;485,30740;495,03799;2
50;2;1;2;4;3;620,85052;566,60339;3
50;2;1;2;3;3;478,04886;553,91931;2
50;2;1;1;3;3;489,00101;519,81458;2
50;2;1;1;4;4;628,61401;642,61810;2
50;2;1;2;4;4;626,92163;629,66449;2
50;2;1;2;1;1;357,51270;370,87418;2
50;2;1;2;4;3;552,65350;485,93430;2
50;2;1;2;3;3;479,01920;508,84448;1
50;2;1;1;3;3;498,17032;543,47217;2
50;2;1;1;3;3;496,25702;550,34906;2
50;2;1;2;3;2;505,92719;456,51324;2
50;2;1;2;3;3;483,31729;544,02673;1
50;2;1;2;1;1;378,92883;402,92532;1
50;2;1;2;4;1;548,90167;384,97409;2
50;2;1;2;3;3;546,35126;476,70740;2
50;2;2;2;3;3;480,60840;521,30499;3
50;2;2;2;4;3;550,31580;538,55621;3
50;2;2;2;3;3;469,54306;585,14075;3
50;2;2;2;1;1;308,74655;347,53778;3
50;2;2;2;1;1;333,17542;363,79141;2
50;2;2;2;4;3;589,20447;568,90601;3
50;2;2;2;4;4;606,35327;680,16901;3
50;2;2;2;3;3;499,05612;584,22253;2
50;2;2;2;4;4;548,41760;600,20868;3
50;2;2;2;3;3;478,02951;499,05023;3
50;2;2;2;4;3;548,32947;549,18054;3
50;2;2;2;3;3;505,97601;585,58820;3
50;2;2;2;4;3;547,89410;478,65356;2
50;2;2;2;3;3;461,09088;539,62158;3
50;2;2;2;3;2;499,34366;416,50073;3
50;2;2;2;4;4;616,08606;677,64697;2
50;2;2;2;4;4;674,21356;607,76898;2
50;2;2;2;4;3;567,30365;529,58447;2
50;2;2;2;4;4;649,28809;718,08246;2
50;2;2;2;3;3;505,39297;472,88583;2
50;3;1;2;2;1;429,11212;403,10379;2
50;3;1;2;4;4;556,43414;598,64136;2
50;3;2;2;4;4;627,15295;622,28412;3
50;;1;2;4;3;654,00519;473,38818;2
50;;1;2;2;1;391,79465;383,96603;
50;;1;1;1;2;339,46442;414,37363;
50;;1;2;3;3;447,19989;466,85294;3
50;;1;2;4;3;668,18970;544,93970;
50;;1;1;2;3;418,60416;496,19952;2
50;;1;1;1;1;347,19293;381,64789;
50;;1;2;3;4;544,76532;669,61536;2
50;;1;1;1;3;384,77020;503,16797;
50;;1;2;3;1;498,41296;368,29453;
50;;1;2;3;3;453,48914;477,27832;
50;;1;2;1;1;375,26611;314,31479;2
50;;1;1;1;1;280,66162;379,02274;1
50;;1;2;2;1;415,06036;352,64188;
50;;1;2;1;1;333,57431;381,22052;2
50;;1;1;3;4;514,13214;642,29010;2
50;;1;2;1;2;358,65359;414,90027;2
50;;1;2;1;2;364,40851;428,52142;
50;;1;2;2;3;407,91553;519,29407;3
50;;1;2;1;1;384,32404;351,34888;2
50;;1;1;1;1;343,92535;304,44879;
50;;1;2;4;3;549,63861;488,01654;2
50;;1;2;3;1;487,45468;363,62338;2
50;;1;1;2;2;434,30133;414,43390;
50;;2;2;1;1;356,97363;395,77847;2
50;;2;2;1;1;376,43729;377,69110;
