cod_provincia;ap03;sector;ambito;ldesemp;mdesemp;lpuntaje;mpuntaje;NSE_nivel
10;1;1;1;2;1;428,89969;322,74329;1
10;1;1;1;4;3;603,70538;506,10748;2
10;1;1;2;2;2;440,78143;406,83942;2
10;1;1;2;2;1;408,30032;386,41852;2
10;1;1;2;3;4;460,38721;616,34943;3
10;1;1;2;2;1;394,75226;292,88663;2
10;1;1;2;2;3;438,93417;488,17642;2
10;1;1;2;1;1;350,66205;348,54623;1
10;1;1;1;1;4;387,42343;625,44153;2
10;1;1;2;3;3;535,55902;564,79529;2
10;1;1;1;3;2;492,73111;443,71143;2
10;1;1;2;4;3;604,22955;466,71307;2
10;1;1;2;1;1;344,08426;329,88660;2
10;1;1;1;2;3;402,48917;583,94202;2
10;1;1;2;2;2;390,27176;427,29312;1
10;1;1;1;2;3;446,82739;479,15598;1
10;1;1;2;1;1;379,57886;351,41479;2
10;1;1;2;3;2;475,83060;435,90176;3
10;1;1;2;2;1;415,59351;385,84738;1
10;1;1;1;1;1;300,97348;391,85306;2
10;1;1;2;2;3;444,64618;496,56979;2
10;1;1;2;3;2;498,82883;451,94934;2
10;1;1;2;1;2;296,85410;431,57974;2
10;1;1;1;3;3;489,60065;576,37659;2
10;1;1;2;3;1;468,69943;386,97433;2
10;1;1;2;2;3;445,17380;511,10834;2
10;1;1;2;2;2;416,16916;423,62161;1
10;1;1;2;1;1;355,63101;387,90854;2
10;1;1;2;1;2;385,78137;452,49240;2
10;1;1;2;2;3;443,42395;556,17798;2
10;1;1;2;2;2;409,44891;446,28500;2
10;1;1;2;2;1;412,87051;380,41400;2
10;1;1;2;1;2;310,66724;427,43280;1
10;1;1;2;3;2;488,56970;446,33893;3
10;1;1;2;1;1;344,86993;321,78345;2
10;1;1;2;1;1;359,95972;375,96066;2
10;1;1;2;1;1;315,78708;318,75436;1
10;1;1;1;1;1;324,34793;379,16931;1
10;1;1;2;3;1;470,63040;312,28696;2
10;1;1;1;1;3;362,97794;503,69662;2
10;1;1;1;3;3;493,98990;488,08017;2
10;1;1;1;2;2;403,16464;445,70175;2
10;1;1;1;1;1;358,07724;371,77457;1
10;1;1;2;2;2;397,61374;431,65274;1
10;1;1;2;2;2;429,19485;418,03854;2
10;1;1;2;3;3;518,94086;571,20508;2
10;1;1;2;2;1;409,49725;368,60895;1
10;1;1;1;2;4;443,81064;640,49237;1
10;1;1;2;3;2;513,95557;456,32211;2
10;1;1;2;2;1;398,10010;397,56378;2
10;1;1;1;2;1;423,38275;375,71066;2
10;1;1;2;2;1;408,34052;369,91501;1
10;1;1;2;2;1;425,28879;378,09048;1
10;1;1;2;3;1;541,88446;403,72748;3
10;1;1;2;3;1;471,59204;328,65952;2
10;1;1;2;2;1;418,93463;379,90643;1
10;1;1;2;1;1;348,52371;248,80510;2
10;1;1;2;2;2;425,45499;457,71817;2
10;1;1;1;1;1;314,41684;384,28674;2
10;1;1;1;2;3;446,84634;467,63574;2
10;1;1;2;3;1;467,54047;341,15018;2
10;1;1;2;2;3;433,94308;498,15775;2
10;1;1;2;2;3;428,22583;517,76160;2
10;1;1;2;1;2;344,27966;448,11075;1
10;1;1;2;3;3;533,62195;572,68903;2
10;1;1;2;2;3;401,36621;526,33752;2
10;1;1;2;3;2;471,09464;451,81882;2
10;1;1;2;1;1;373,25433;353,81601;1
10;1;1;2;2;2;402,29205;426,00659;2
10;1;1;2;1;2;351,28958;408,79874;1
10;1;1;2;1;2;285,45154;444,97736;2
10;1;1;2;2;1;446,75659;305,61938;2
10;1;1;1;1;3;350,48236;503,80231;2
10;1;2;2;2;1;424,60800;360,41006;3
10;1;2;2;4;2;549,78174;451,49304;2
10;1;2;2;3;4;520,95276;661,78119;2
10;1;2;2;3;3;523,26288;477,66162;2
10;1;2;2;4;3;625,08606;536,62103;3
10;1;2;2;3;3;478,12665;497,83389;2
10;1;2;2;4;3;585,17230;528,86200;2
10;1;2;2;3;3;505,97113;477,74927;3
10;1;2;2;2;3;412,42261;549,70367;2
10;1;2;2;4;3;598,46136;546,26025;3
10;1;2;2;4;3;589,40259;489,82831;2
10;1;2;2;4;4;569,10278;643,30328;3
10;1;2;2;1;2;377,97675;426,79883;2
10;1;2;2;4;1;621,04749;388,72098;
10;1;2;2;3;3;499,83832;469,87085;2
10;1;2;2;4;1;663,84717;393,44101;2
10;1;2;2;3;4;537,31262;600,65808;2
10;1;2;2;4;3;575,83881;492,12543;3
10;1;2;2;2;1;408,40451;369,72467;1
10;1;2;2;3;4;492,87854;609,72742;
10;2;1;2;1;2;285,70068;415,77252;2
10;2;1;2;1;1;367,20099;350,99319;3
10;2;1;2;1;2;351,30978;417,51721;2
10;2;1;2;1;1;319,25708;362,79523;1
10;2;1;1;3;1;493,18481;403,97589;2
10;2;1;1;3;3;515,39978;506,09421;2
10;2;1;2;1;1;327,47882;391,51749;1
10;2;1;2;1;2;363,47443;451,10651;1
10;2;1;1;3;3;463,70364;500,61255;2
10;2;1;1;1;2;321,81900;413,19174;2
10;2;1;2;3;1;495,02667;358,41113;2
10;2;1;1;3;3;543,22150;526,27332;2
10;2;1;2;3;3;494,49985;547,76233;3
10;2;1;1;2;3;428,07721;483,38345;1
10;2;1;2;4;2;599,29102;417,19296;2
10;2;1;1;3;3;491,20853;487,51913;2
10;2;1;2;3;4;478,44397;641,59119;2
10;2;1;2;3;2;505,58240;464,13782;2
10;2;1;1;3;3;509,12183;490,62704;1
10;2;1;2;1;1;369,54651;345,08035;1
10;2;1;2;1;2;288,30869;425,93817;1
10;2;1;2;2;1;447,01971;390,70090;2
10;2;1;1;1;2;387,74966;415,55405;1
10;2;1;2;2;2;432,04407;444,95331;2
10;2;1;2;1;1;374,39072;380,19568;2
10;2;1;2;2;2;441,01126;428,13010;2
10;2;1;2;3;4;465,86224;630,20380;2
10;2;1;1;3;3;521,88153;483,85703;2
10;2;1;1;2;1;431,34500;380,14111;2
10;2;1;2;3;1;458,21072;393,50632;3
10;2;1;1;1;3;334,15335;468,23486;2
10;2;1;2;2;1;422,80859;358,43637;2
10;2;1;2;4;3;624,59869;550,49719;3
10;2;1;2;3;3;536,96228;508,93933;3
10;2;1;1;3;3;498,90701;499,81943;2
10;2;1;2;1;1;342,87384;374,54156;2
10;2;1;1;1;3;369,05063;489,63687;2
10;2;1;2;1;1;363,51987;381,90268;1
10;2;1;2;3;2;462,66476;441,48743;2
10;2;1;2;3;3;546,51599;510,65436;3
10;2;1;2;3;4;503,49234;590,97565;2
10;2;1;2;3;2;500,23853;412,41721;2
10;2;1;2;4;2;590,55896;420,67102;2
10;2;1;1;3;2;462,81784;453,63934;2
10;2;1;1;2;1;399,45297;344,82022;2
10;2;1;1;3;1;511,13849;392,06570;2
10;2;1;1;4;3;551,13245;577,55127;2
10;2;1;2;2;2;439,81177;426,49072;2
10;2;1;2;3;2;449,68799;414,32700;1
10;2;1;2;3;3;539,43463;543,75409;3
10;2;1;2;2;1;405,91144;289,56839;2
10;2;1;2;3;1;473,57690;369,01996;2
10;2;1;2;3;2;477,76370;457,44955;3
10;2;1;2;2;1;395,46512;403,33224;2
10;2;1;2;2;3;427,38672;468,57358;3
10;2;1;1;1;1;330,49469;397,48013;1
10;2;1;2;2;3;424,82715;561,07349;2
10;2;1;2;3;3;459,30316;486,45233;2
10;2;1;2;3;3;511,10233;554,39404;3
10;2;1;2;4;3;548,53326;484,67227;2
10;2;1;1;2;1;411,61642;316,31091;1
10;2;1;1;4;4;605,66107;672,93445;1
10;2;1;2;2;2;445,19876;425,83362;2
10;2;1;2;2;1;405,23654;352,86591;
10;2;1;1;1;1;365,69086;391,35870;1
10;2;1;2;3;3;519,19739;484,03955;1
10;2;1;2;3;2;471,56665;437,74197;2
10;2;1;1;3;3;534,74731;574,03241;2
10;2;1;1;1;1;353,83020;373,94217;1
10;2;1;2;1;1;321,57379;280,97562;3
10;2;1;2;3;1;481,52109;392,78455;3
10;2;1;2;4;3;583,82233;552,85114;2
10;2;1;2;2;3;417,65863;491,22168;2
10;2;1;1;2;2;411,88162;453,10416;2
10;2;1;1;3;1;482,57788;363,40021;2
10;2;2;2;3;1;527,62701;332,11884;3
10;2;2;2;3;1;497,58582;359,61310;2
10;2;2;2;2;1;436,59802;388,69128;2
10;2;2;2;2;2;403,92670;462,45480;2
10;2;2;2;4;3;563,54932;501,18884;3
10;2;2;2;3;3;510,34595;538,84851;2
10;2;2;2;3;3;510,72891;556,51056;3
10;2;2;2;3;2;546,47375;411,03033;2
10;2;2;2;1;2;364,42609;443,65753;1
10;2;2;2;2;3;413,62659;469,93973;2
10;2;2;2;3;1;486,60318;397,28989;2
10;2;2;2;3;4;487,35147;598,43011;2
10;2;2;2;3;2;477,72684;422,43710;1
10;2;2;2;1;2;365,74445;431,48096;2
10;2;2;2;4;2;579,98041;461,13397;2
10;2;2;2;3;3;474,82544;482,90271;2
10;2;2;2;3;2;450,18192;448,41574;2
10;2;2;2;3;1;527,00092;327,15778;3
10;2;2;2;4;3;656,19049;493,35083;2
10;2;2;2;4;3;604,37317;569,40021;2
10;2;2;2;3;3;542,59888;468,37476;2
10;2;2;2;4;3;674,16797;517,59747;2
10;3;1;2;3;3;524,32111;482,75415;1
10;3;1;2;3;1;458,70874;391,20844;1
10;3;2;2;4;3;676,47491;516,20563;2
10;3;2;2;1;1;345,15689;378,19266;3
10;;1;2;1;1;342,19153;367,54465;
10;;1;2;2;1;404,76456;329,48898;
10;;1;2;2;3;446,40775;515,13770;
10;;1;2;2;3;400,22693;518,19873;2
10;;1;2;1;2;384,65051;409,82181;
10;;1;2;2;2;389,86679;461,86542;
10;;1;2;4;3;624,70367;508,77997;
10;;1;1;1;2;375,42154;415,78754;
10;;1;2;2;1;401,01886;391,50601;
10;;1;2;1;1;299,40527;369,51083;
10;;1;2;2;2;405,02267;419,21848;
10;;1;2;4;4;578,11053;625,38574;2
10;;1;1;1;3;377,07281;548,67188;
10;;1;2;1;1;329,39688;364,40540;
10;;1;2;4;4;631,50586;627,66956;2
10;;1;1;3;4;509,83896;647,43750;
10;;1;2;3;2;463,40958;418,37494;2
10;;1;2;4;3;553,12244;532,53174;2
10;;1;2;1;1;380,67081;391,41153;1
10;;1;2;1;3;342,50986;502,53067;
10;;1;2;2;3;421,16187;485,60342;
10;;1;2;1;1;302,04153;319,19391;
10;;1;2;4;2;591,14154;427,35599;
10;;1;2;3;3;489,01569;512,03979;
10;;2;2;3;2;545,36737;440,89456;2
10;;2;2;3;1;527,43536;375,90903;3
