cod_provincia;ap03;sector;ambito;ldesemp;mdesemp;lpuntaje;mpuntaje;NSE_nivel
30;1;1;2;1;1;348,38748;401,26147;2
30;1;1;2;2;3;420,18594;497,85593;2
30;1;1;2;1;1;276,68558;336,21960;2
30;1;1;2;1;1;331,09839;315,75616;2
30;1;1;2;3;4;502,19244;611,85529;2
30;1;1;1;1;1;290,77298;367,05835;1
30;1;1;2;3;2;478,55588;415,00375;1
30;1;1;2;2;1;412,36621;337,98978;2
30;1;1;2;1;2;383,61496;461,51483;2
30;1;1;1;2;3;431,70813;510,57904;1
30;1;1;1;1;1;374,95761;303,60223;1
30;1;1;2;4;4;619,72418;657,28821;3
30;1;1;2;1;1;288,48608;340,74658;3
30;1;1;2;4;1;639,01593;292,55450;2
30;1;1;2;4;4;548,79901;649,49829;
30;1;1;2;2;3;446,36502;498,08835;2
30;1;1;2;2;2;406,03336;443,84024;2
30;1;1;2;2;2;424,60376;436,27701;2
30;1;1;2;3;2;541,61597;427,67136;3
30;1;1;2;1;1;366,73843;321,70840;2
30;1;1;1;2;3;440,01840;549,82477;2
30;1;1;1;3;3;484,30820;494,74399;2
30;1;1;2;3;1;460,35532;372,53839;2
30;1;1;2;4;1;548,82196;250,27647;2
30;1;1;2;3;3;488,71442;559,35486;2
30;1;1;2;3;1;492,23425;333,24744;2
30;1;1;1;3;3;546,71313;576,94476;2
30;1;1;2;2;2;402,50607;421,84848;2
30;1;1;2;3;3;506,96811;571,73706;2
30;1;1;2;4;3;565,72644;518,82355;2
30;1;1;2;2;1;433,67007;359,57547;2
30;1;1;2;2;1;410,21655;398,95261;2
30;1;1;2;1;2;334,20282;410,19174;2
30;1;1;1;3;3;448,82254;536,41766;2
30;1;1;1;1;1;342,10477;359,31461;2
30;1;1;2;2;3;406,46918;529,41193;3
30;1;1;2;3;2;449,52151;456,98795;1
30;1;1;2;1;4;326,71097;622,64154;2
30;1;1;2;3;1;472,17358;402,54791;2
30;1;1;2;1;2;366,13431;433,98813;1
30;1;1;2;2;3;435,01157;503,48099;2
30;1;1;1;4;3;587,87238;501,64948;2
30;1;1;1;3;1;544,35730;365,17920;3
30;1;1;2;3;3;492,71149;475,64395;2
30;1;1;1;1;1;302,19385;364,14716;1
30;1;1;2;3;2;465,06958;457,62793;2
30;1;1;1;1;3;360,69778;536,22198;1
30;1;1;1;4;4;609,35883;664,66241;2
30;1;1;1;2;1;393,56860;386,49988;2
30;1;1;2;2;1;390,41653;321,03943;2
30;1;1;2;2;1;402,74274;363,90930;2
30;1;1;1;1;1;359,68790;334,41843;2
30;1;1;2;1;2;389,43634;434,46002;2
30;1;1;2;2;2;412,03101;459,71448;2
30;1;1;1;1;2;353,47238;422,58234;2
30;1;1;1;3;1;450,67294;392,32126;2
30;1;1;1;1;1;350,84796;345,31891;2
30;1;1;2;3;3;543,93060;555,16821;2
30;1;1;1;1;1;338,97440;390,63440;2
30;1;1;2;4;3;581,01434;478,75266;2
30;1;1;1;2;1;392,44815;403,18646;2
30;1;1;1;2;2;425,52841;443,95813;1
30;1;1;1;2;2;446,56354;415,40112;2
30;1;1;2;2;2;394,78363;458,40820;2
30;1;1;2;1;3;369,02338;542,07361;2
30;1;1;2;1;1;335,99112;391,13004;2
30;1;1;2;3;2;482,77493;454,27405;1
30;1;2;2;3;2;529,98572;440,66125;3
30;1;2;2;4;4;618,86530;597,98712;2
30;1;2;2;3;3;467,33966;505,43423;2
30;1;2;2;3;3;456,77936;492,03888;2
30;1;2;2;1;1;331,57059;332,31134;1
30;1;2;2;3;3;451,16727;489,75168;2
30;1;2;2;2;2;402,44772;440,17047;3
30;1;2;2;4;3;594,73364;513,85065;3
30;1;2;2;4;4;695,27936;637,90613;2
30;1;2;2;1;2;368,17694;410,55292;2
30;1;2;2;3;3;516,83466;569,01825;2
30;1;2;2;4;3;578,48230;542,57416;3
30;1;2;2;3;3;504,65884;470,18710;2
