cod_provincia;ap03;sector;ambito;ldesemp;mdesemp;lpuntaje;mpuntaje;NSE_nivel
90;1;1;1;3;3;447,78616;495,67474;2
90;1;1;2;1;1;385,09772;359,01013;2
90;1;1;1;1;3;314,70782;477,52811;2
90;1;1;1;4;2;595,37463;428,71078;1
90;1;1;2;2;1;423,22424;331,03519;1
90;1;1;2;2;1;429,23166;380,91635;1
90;1;1;2;2;2;396,17856;447,00540;3
90;1;1;2;3;3;448,38956;582,13464;
90;1;1;2;1;2;380,45950;406,19156;1
90;1;1;1;2;3;423,48071;510,65369;1
90;1;1;2;2;1;390,54379;364,82578;2
90;1;1;1;2;3;441,30978;536,57483;1
90;1;1;2;1;1;378,74582;399,03424;1
90;1;1;1;3;3;469,33267;489,10147;2
90;1;1;1;3;4;457,41937;620,85419;2
90;1;1;2;1;2;376,68716;451,17871;1
90;1;1;2;1;3;359,21521;548,64233;2
90;1;1;1;3;3;472,58145;517,04736;2
90;1;1;2;3;3;491,42755;511,16403;2
90;1;1;2;3;3;499,45724;499,15988;2
90;1;1;2;1;2;356,50076;457,12451;2
90;1;1;2;4;4;600,57721;661,43030;3
90;1;1;1;1;2;345,85901;462,58862;2
90;1;1;2;1;3;379,95016;508,93701;2
90;1;1;1;1;2;372,73288;414,50980;1
90;1;1;1;3;3;448,61115;488,40033;1
90;1;1;2;4;4;549,50134;610,57581;2
90;1;1;1;4;4;666,51166;744,49158;2
90;1;1;2;2;3;437,01636;480,63995;2
90;1;1;2;3;4;518,79333;633,50879;2
90;1;1;2;3;3;538,08069;573,16327;2
90;1;1;1;4;3;598,69788;583,08203;2
90;1;1;2;1;3;360,35294;468,28033;1
90;1;1;2;4;3;589,03839;482,06711;2
90;1;1;2;2;3;435,56238;537,96808;2
90;1;1;2;1;1;288,35318;386,33932;1
90;1;1;2;2;1;406,39682;371,86780;2
90;1;1;1;4;3;561,27222;561,66461;2
90;1;1;2;3;3;478,34802;532,14026;2
90;1;1;2;4;4;605,69739;639,67719;1
90;1;1;2;1;1;383,56033;338,14777;1
90;1;1;2;3;3;543,72705;470,96701;1
90;1;1;2;2;2;407,41983;448,22556;2
90;1;1;2;1;2;387,52643;432,21902;2
90;1;1;2;3;3;466,71417;570,66132;3
90;1;1;2;3;2;447,06470;440,51849;1
90;1;1;2;1;2;372,98303;461,68503;2
90;1;1;1;3;4;491,54037;607,99420;1
90;1;1;2;3;2;509,66489;452,56808;2
