cod_provincia;ap03;sector;ambito;ldesemp;mdesemp;lpuntaje;mpuntaje;NSE_nivel
18;1;1;1;4;4;552,23730;650,88147;2
18;1;1;2;3;1;511,00143;368,31058;2
18;1;1;2;3;1;461,94687;355,93088;2
18;1;1;2;2;3;434,22375;584,60522;2
18;1;1;2;2;2;417,72092;422,36304;1
18;1;1;2;1;1;354,30972;365,77856;2
18;1;1;2;3;3;491,55191;471,82059;2
18;1;1;2;4;4;578,33917;647,47479;2
18;1;1;2;2;3;411,65091;513,77124;2
18;1;1;1;1;1;361,90924;396,94159;2
18;1;1;1;2;2;417,16245;429,31635;2
18;1;1;1;2;1;416,34030;351,38400;1
18;1;1;2;2;3;395,82715;498,75159;2
18;1;1;2;1;1;382,76300;355,00842;2
18;1;1;2;3;3;455,87933;490,55063;2
18;1;1;2;1;1;387,41019;394,25476;2
18;1;1;2;1;2;388,14725;431,84705;2
18;1;1;2;1;1;382,98331;397,41364;2
18;1;1;2;2;2;441,06772;410,29712;2
18;1;1;2;3;1;449,58453;382,68515;1
18;1;2;2;3;2;463,49521;459,54306;3
18;1;2;2;3;4;459,94278;601,53387;2
18;1;2;2;3;4;489,69659;693,32178;3
18;1;2;2;4;4;591,73285;596,16754;2
18;1;2;2;3;4;538,35388;609,30426;1
18;1;2;2;2;1;421,50644;364,98276;3
18;1;2;2;2;2;411,73178;410,48538;2
18;1;2;2;4;3;610,30389;574,31238;3
18;1;2;2;3;1;524,89288;354,49817;2
18;1;2;2;3;4;469,65829;619,59998;2
18;1;2;2;4;4;689,20831;592,59167;2
18;1;2;2;3;2;531,44232;421,76117;2
18;1;2;2;4;4;628,35101;651,55103;3
18;2;1;2;1;3;381,28702;474,80585;1
18;2;1;2;1;2;367,97055;410,04730;1
18;2;1;1;1;1;344,25989;373,30569;2
18;2;1;2;1;1;364,97134;359,36142;1
18;2;1;2;2;1;401,55084;336,44321;3
18;2;1;2;3;2;448,03128;422,98593;3
18;2;1;2;2;2;400,26279;430,60110;1
18;2;1;2;3;2;453,82935;430,90021;1
18;2;1;2;2;1;435,14856;400,26382;2
18;2;1;2;1;2;324,70068;444,86829;2
18;2;1;2;2;1;426,87354;380,43979;2
18;2;1;2;1;2;349,95874;407,50940;2
18;2;1;2;4;3;652,98199;549,35852;3
18;2;1;1;2;3;397,21634;476,19110;1
18;2;1;1;3;3;465,11658;533,00818;2
18;2;1;2;2;3;430,99405;506,73642;2
18;2;1;2;1;1;350,02402;368,74792;1
18;2;1;2;3;2;452,19299;422,28162;2
18;2;1;2;2;2;403,36832;432,70618;2
18;2;1;1;3;1;467,26971;291,54211;2
18;2;1;2;2;2;442,25058;422,90976;1
18;2;1;2;4;3;555,06183;510,46423;2
18;2;1;2;3;1;488,83472;398,05380;2
18;2;1;1;4;4;566,68689;594,79828;2
18;2;1;2;3;2;451,73447;458,97797;1
18;2;1;2;1;1;365,41541;397,02838;2
18;2;1;1;3;4;475,36163;602,43231;2
18;2;1;2;4;1;615,33527;393,82867;1
18;2;1;2;1;1;308,70267;319,87021;2
18;2;1;2;1;1;271,38864;397,36426;1
18;2;1;2;3;2;474,84549;443,11829;2
18;2;1;2;2;1;409,04938;336,60315;2
18;2;1;2;1;2;333,75375;451,70209;2
18;2;1;2;1;2;387,04562;422,61154;2
18;2;1;2;1;1;350,66641;334,25607;2
18;2;1;1;3;2;535,97308;453,52289;2
18;2;1;1;2;1;425,46866;340,26843;1
18;2;1;2;2;2;427,03156;413,87311;1
18;2;1;2;4;3;569,21460;534,36127;2
18;2;1;1;1;2;373,07837;423,13998;2
18;2;1;1;4;4;579,55353;633,97986;2
18;2;1;2;3;2;494,89670;463,62500;3
18;2;1;2;1;2;342,97067;425,78528;2
18;2;1;2;4;2;583,34943;427,33328;2
18;2;1;2;3;2;490,51843;455,98386;3
18;2;1;2;3;4;518,87640;645,23688;2
18;2;1;2;1;2;358,12869;431,16409;2
18;2;1;2;2;1;421,57288;327,98761;2
18;2;1;2;3;1;518,78705;348,13696;2
18;2;1;2;1;1;388,94635;405,78436;1
18;2;1;1;1;2;303,86844;434,26074;1
18;2;1;2;3;3;496,98196;527,61938;3
18;2;1;1;2;1;410,92239;371,70197;2
18;2;1;2;3;3;470,59760;558,82581;1
18;2;1;1;3;3;461,49274;580,92438;2
18;2;1;2;1;1;339,79520;350,64810;1
18;2;1;1;1;1;369,64471;359,43750;1
18;2;1;2;1;1;352,42999;372,29755;1
18;2;1;2;3;1;488,23087;396,58124;2
18;2;1;2;2;3;394,86523;502,14755;2
18;2;1;1;3;2;509,74356;455,98862;2
18;2;1;1;2;1;404,51999;311,77655;2
18;2;1;2;2;2;421,96735;430,44604;2
18;2;1;2;3;3;483,34143;467,43082;2
18;2;1;2;1;2;381,81818;443,12256;1
18;2;1;2;1;1;368,17737;336,61444;2
18;2;1;2;2;1;426,25424;393,22525;2
18;2;1;2;3;4;493,61182;629,32318;2
18;2;1;2;2;1;438,85617;389,33728;2
18;2;1;2;4;3;597,79700;512,97339;2
18;2;1;1;1;1;344,93387;396,51453;3
18;2;1;2;2;3;442,50720;471,27902;2
18;2;1;2;1;3;303,09171;477,32956;2
18;2;1;2;4;4;612,68457;605,11871;2
18;2;1;2;1;1;388,89453;396,32495;1
18;2;1;2;2;1;417,46860;373,63702;1
18;2;1;2;1;1;375,39227;272,43533;1
18;2;1;1;2;1;432,78754;375,81470;1
18;2;1;2;4;3;591,71777;484,32397;3
18;2;1;2;3;2;470,92807;439,31128;1
18;2;1;2;1;1;317,90353;366,44238;2
18;2;1;2;2;3;424,60315;587,52368;2
18;2;1;2;1;2;366,47498;422,10419;1
18;2;1;2;3;1;531,39032;374,36636;1
18;2;1;2;3;1;497,39114;340,53006;2
18;2;2;2;3;3;543,27734;544,39124;2
18;2;2;2;3;3;519,95361;515,43622;2
18;2;2;2;4;4;561,41528;643,39984;2
18;2;2;2;4;4;695,27936;655,66620;1
18;2;2;2;4;2;622,45386;416,10477;3
18;2;2;2;3;3;518,30811;508,48782;3
18;2;2;2;1;2;318,22211;432,86365;2
18;2;2;2;3;3;500,70319;531,48480;3
18;2;2;2;3;3;508,05630;530,72937;2
18;2;2;2;4;3;597,99969;580,09412;3
18;2;2;2;3;3;541,79095;537,36316;2
18;2;2;2;3;4;547,24060;617,41840;3
18;2;2;2;3;4;456,42151;632,61243;2
18;2;2;2;4;4;559,85419;596,06323;2
18;3;1;2;1;2;364,16321;428,59421;2
18;3;1;2;3;2;460,37082;425,08215;2
18;3;2;2;3;1;524,07123;386,94623;2
18;;1;2;1;1;309,88245;328,89816;1
18;;1;2;1;3;329,60724;502,19867;
18;;1;2;1;1;318,30630;323,12488;2
18;;1;2;3;2;507,14514;416,32068;2
18;;1;1;2;2;439,81326;465,59781;
18;;1;2;3;3;472,86713;481,62073;1
18;;1;2;1;1;352,48126;351,32910;
18;;1;2;2;2;440,49146;435,21576;2
18;;1;1;4;4;604,64587;653,46002;1
18;;1;2;1;1;245,56616;316,72852;
18;;1;1;2;2;430,97906;456,95154;1
18;;1;2;3;2;466,01688;424,42856;2
18;;1;1;2;4;413,08759;604,27924;
18;;1;2;2;3;417,08838;526,44489;
18;;1;2;1;1;366,27872;397,13098;1
18;;1;2;1;1;325,15427;361,06042;
18;;1;2;4;2;600,03949;426,87051;2
18;;1;1;2;1;440,11285;405,59894;
18;;1;1;2;1;432,14731;374,97635;1
18;;1;2;1;3;333,62296;503,72598;
18;;1;2;4;4;579,31543;607,70520;
18;;1;2;1;1;380,61053;330,37192;1
18;;1;1;2;1;391,30893;292,54825;1
18;;2;2;2;4;404,09760;589,56519;
