cod_provincia;ap03;sector;ambito;ldesemp;mdesemp;lpuntaje;mpuntaje;NSE_nivel
62;1;2;2;4;3;648,14825;571,68939;3
62;1;2;2;4;3;601,43304;500,90530;2
62;1;2;2;3;1;514,74890;401,86911;2
62;1;2;2;3;4;509,76349;655,36475;2
62;1;2;2;4;3;556,75464;483,61993;3
62;1;2;2;3;2;497,67703;465,90839;2
62;1;2;2;2;4;400,90646;634,73328;2
62;1;2;2;4;3;560,55328;488,83542;3
62;1;2;2;4;4;601,53827;608,65619;2
62;1;2;2;3;2;501,38223;458,88443;3
62;1;2;2;2;3;443,85144;516,41748;3
62;1;2;2;4;4;652,12689;695,47552;3
62;1;2;2;4;3;561,59467;560,49927;1
62;1;2;2;3;2;536,43646;463,66931;2
62;1;2;2;4;4;671,87640;624,39185;2
62;1;2;2;1;1;352,98752;339,64667;1
62;1;2;2;4;4;552,09827;732,80878;2
62;1;2;2;3;3;506,81741;532,00140;2
62;1;2;2;3;1;490,65887;377,86166;3
62;2;1;2;1;1;342,54932;405,53583;2
62;2;1;2;1;4;367,21918;613,10809;2
62;2;1;2;1;3;308,08438;541,09534;2
62;2;1;1;2;3;409,12491;560,73145;2
62;2;1;1;4;3;549,88300;540,32697;2
62;2;1;2;4;4;600,85657;595,49756;2
62;2;1;2;2;3;423,09525;470,58005;2
62;2;1;2;4;4;558,47156;616,84149;3
62;2;1;2;2;2;429,95279;425,78522;2
62;2;1;2;1;2;379,16418;436,82941;2
62;2;1;2;1;1;363,73328;353,14542;2
62;2;1;2;1;2;356,58704;415,85474;2
62;2;1;2;1;1;364,79459;355,48486;2
62;2;1;2;4;4;638,82495;592,27368;3
62;2;1;1;1;1;315,06937;288,44604;3
62;2;1;1;3;3;449,98090;546,94183;1
62;2;1;2;3;1;469,36166;402,52472;2
62;2;1;2;1;3;379,17392;497,65213;2
62;2;1;2;2;2;402,30228;407,55719;2
62;2;1;2;3;2;452,99246;440,26276;2
62;2;1;2;2;3;426,86368;484,81924;2
62;2;1;2;4;2;629,42352;451,41406;2
62;2;1;2;3;3;486,15839;575,67188;2
62;2;1;2;3;3;507,75439;513,30817;2
62;2;1;2;3;2;477,42697;444,27136;2
62;2;1;1;3;3;486,74249;528,29211;2
62;2;1;1;2;2;391,77670;452,61969;2
62;2;1;2;2;1;413,75510;390,81503;1
62;2;1;2;1;1;373,67484;368,27240;2
62;2;1;2;1;1;388,38071;388,33856;1
62;2;1;2;3;3;464,84174;531,12213;3
62;2;1;2;3;2;477,84668;449,05850;1
62;2;1;2;4;4;611,13544;649,10034;3
62;2;1;2;4;3;564,46680;577,60425;3
62;2;1;2;4;3;566,04907;522,00897;2
62;2;1;2;3;2;471,76749;460,56253;2
62;2;1;2;1;2;363,10620;416,96558;2
62;2;1;2;3;3;507,06259;483,64490;2
62;2;1;1;3;1;470,30344;317,99179;1
62;2;1;2;3;1;450,35220;319,20438;3
62;2;1;2;2;3;417,42889;484,26965;2
62;2;1;1;3;4;464,91479;603,77081;2
62;2;1;1;3;3;488,05835;495,18628;2
62;2;1;1;1;2;383,69003;448,76233;1
62;2;1;2;2;3;425,39029;479,95374;2
62;2;1;2;2;1;404,05359;391,84689;2
62;2;1;2;2;2;409,25140;451,92862;2
62;2;1;2;3;4;543,56189;626,96906;3
62;2;1;1;2;3;402,01123;567,09064;3
62;2;1;1;1;2;389,21194;424,68274;1
62;2;1;2;4;2;593,13538;425,49353;3
62;2;1;2;3;3;466,25708;501,55981;2
62;2;1;2;3;4;511,45926;605,06567;2
62;2;1;2;3;3;518,05554;520,90900;2
62;2;1;2;1;3;378,90121;513,44385;1
62;2;1;2;2;2;431,94962;457,31348;3
62;2;1;2;4;3;550,57092;518,30450;2
62;2;1;2;3;3;502,73145;555,20917;2
62;2;1;2;3;2;451,14764;441,99188;1
62;2;1;2;1;1;306,93576;342,37311;1
62;2;1;2;3;3;474,04333;500,73367;2
62;2;1;2;1;2;381,07764;423,84189;2
62;2;1;1;3;3;454,28500;473,76367;2
62;2;1;1;2;3;436,78473;466,98651;3
62;2;1;2;3;3;531,74139;513,11987;2
62;2;1;2;3;3;455,49860;536,44464;2
62;2;1;2;4;4;637,65424;663,04907;2
62;2;1;2;1;3;375,72922;483,58710;1
62;2;1;2;1;2;259,99286;432,93091;1
62;2;1;2;1;1;378,34512;341,06830;2
62;2;1;2;4;3;585,50793;578,64288;2
62;2;1;2;3;3;493,36761;564,16315;1
62;2;1;2;1;1;356,95218;366,57999;2
62;2;1;2;1;3;382,65506;503,46606;2
62;2;1;2;1;2;360,96237;417,19287;2
62;2;1;2;3;1;538,79938;394,37173;1
62;2;2;2;4;3;597,69672;546,47113;3
62;2;2;2;4;3;568,06384;532,17902;3
62;2;2;2;3;1;451,54034;348,26038;3
62;2;2;2;4;4;622,95685;675,95471;3
62;2;2;2;2;1;413,25458;396,59824;2
62;2;2;2;4;3;576,29468;583,13086;2
62;2;2;2;4;4;601,64648;625,51709;2
62;2;2;2;4;3;632,46014;556,45557;3
62;2;2;2;4;3;692,98895;569,06689;2
62;2;2;2;3;2;519,31238;465,38315;3
62;2;2;2;4;4;584,69568;626,30298;2
62;2;2;2;4;3;566,85040;556,67261;3
62;2;2;2;3;1;470,23495;371,05994;1
62;2;2;2;4;4;592,10510;590,36945;2
62;2;2;2;4;4;703,05347;630,93158;3
62;2;2;2;3;2;537,25006;455,07269;3
62;2;2;2;3;3;538,95508;526,33588;3
62;2;2;2;1;1;350,05331;271,99835;2
62;2;2;2;4;3;589,44379;480,43259;2
62;2;2;2;3;2;473,97214;416,58459;2
62;2;2;2;4;4;600,68317;595,04675;2
62;3;1;2;3;3;542,81665;485,79016;2
62;3;1;2;2;3;404,17276;478,49039;2
62;3;1;2;3;3;526,70618;557,34198;2
62;3;2;2;1;3;384,68387;522,14429;2
62;;1;2;2;2;444,66888;461,13000;1
62;;1;2;2;3;429,37161;567,06567;2
62;;1;2;2;3;423,14581;508,59445;3
62;;1;2;3;1;528,34430;400,40454;
62;;1;2;1;3;362,92145;493,10428;2
62;;1;2;2;1;432,91562;347,27277;3
62;;1;2;2;1;389,74451;401,87747;2
62;;1;2;2;3;413,57040;482,17892;
62;;1;2;2;1;413,17303;338,20419;2
62;;1;2;1;1;306,04120;350,23022;
62;;1;2;3;4;452,37888;595,29578;2
62;;1;1;2;1;395,89264;321,36160;2
62;;1;2;3;3;503,27139;545,95007;2
62;;1;2;1;2;349,38193;460,57614;
62;;1;2;2;2;418,13272;430,25034;
62;;1;1;4;2;576,94702;454,52350;
62;;1;2;2;3;413,13751;485,89899;1
62;;1;2;1;1;386,60867;346,06183;
62;;1;2;1;1;291,60733;356,74646;
62;;1;2;1;1;379,90524;393,94199;
62;;1;2;2;3;412,77023;484,25113;
62;;1;2;1;1;370,88391;356,14716;
62;;1;2;1;2;366,86230;448,25449;2
62;;2;2;3;4;516,22821;668,91248;2
62;;2;2;4;4;669,57019;711,58252;3
