cod_provincia;ap03;sector;ambito;ldesemp;mdesemp;lpuntaje;mpuntaje;NSE_nivel
46;1;1;2;3;3;522,53931;576,83099;2
46;1;1;2;1;1;375,78036;352,56281;2
46;1;1;2;1;3;309,21588;476,15610;2
46;1;1;2;4;3;576,13037;569,29626;3
46;1;1;2;4;2;559,01813;426,34613;3
46;1;1;2;2;1;421,19424;403,73413;2
46;1;1;2;3;2;491,87332;413,08798;3
46;1;1;2;4;4;663,01154;623,32434;2
46;1;1;2;4;3;582,47986;537,15918;1
46;1;1;1;1;1;367,50436;352,58191;2
46;1;1;2;2;2;394,21909;455,15631;2
46;1;1;2;2;1;390,18445;319,09055;1
46;1;1;1;2;3;413,03867;502,78177;2
46;1;1;2;3;2;477,23688;430,80130;2
46;1;1;1;3;1;485,15469;395,97952;2
46;1;1;2;4;3;570,69403;555,37256;2
46;1;1;2;2;3;412,32269;586,33551;2
46;1;1;2;4;2;579,94348;420,86832;2
46;1;1;2;3;1;496,08704;321,92801;2
46;1;1;2;1;1;317,77557;377,46857;1
46;1;1;2;1;2;358,51385;409,56064;1
46;1;1;2;4;2;665,98010;465,15732;1
46;1;1;1;4;3;566,71954;470,14969;2
46;1;1;2;1;1;358,15915;367,81940;2
46;1;1;2;3;3;467,83453;507,97037;2
46;1;1;2;3;1;477,38608;387,68381;2
46;1;1;2;1;3;321,22845;523,91589;1
46;1;1;2;4;3;556,74194;557,64532;2
46;1;1;1;1;2;335,74677;431,73380;2
46;1;1;2;3;3;467,15472;467,37210;1
46;1;1;2;2;2;425,59094;460,29514;2
46;1;1;2;1;3;343,87210;469,18246;
46;1;1;2;1;2;326,77280;433,91193;2
46;1;1;2;2;1;430,59491;400,93668;2
46;1;1;2;2;1;424,40253;379,61038;1
46;1;1;2;2;2;432,46317;447,61026;2
46;1;1;2;1;1;355,54840;360,04968;2
46;1;1;2;1;1;371,84311;351,87039;1
46;1;1;1;3;4;510,40002;734,92749;1
46;1;1;2;3;3;458,35419;486,98425;2
46;1;1;2;4;4;609,50824;600,38727;2
46;1;1;1;1;1;331,33405;309,06799;2
46;1;1;2;3;2;471,57645;443,51865;2
46;1;1;2;4;3;564,77997;512,72034;2
46;1;1;2;3;2;470,15298;436,96689;2
46;1;1;2;4;2;563,36786;457,95425;2
46;1;1;1;3;3;464,65924;489,18103;2
46;1;1;2;1;2;340,57516;420,28268;2
46;1;1;2;3;3;461,30048;494,76212;2
46;1;1;1;2;2;438,60321;406,07349;1
46;1;1;2;2;1;434,08804;365,09698;3
46;1;1;2;3;4;462,23480;611,29596;2
46;1;1;2;2;2;413,75934;456,66327;2
46;1;1;2;4;3;574,89331;565,55597;3
