cod_provincia;ap03;sector;ambito;ldesemp;mdesemp;lpuntaje;mpuntaje;NSE_nivel
94;1;1;2;4;3;639,81671;519,03937;2
94;1;1;2;3;2;448,34680;444,53058;3
94;1;1;2;2;1;428,81006;402,59485;2
94;1;1;2;4;2;591,41882;443,73965;2
94;1;1;2;3;3;487,38947;557,64252;2
94;1;1;2;3;1;511,82172;398,47668;2
94;1;1;2;3;3;497,84860;581,67999;2
94;1;1;2;3;1;547,19879;341,06750;1
94;1;1;2;3;3;518,11108;470,44876;2
94;1;1;2;4;2;553,02069;463,37888;2
94;1;1;2;3;2;468,66849;450,70221;1
94;1;1;2;3;2;451,15219;441,37036;1
94;1;1;2;4;3;549,65363;523,32654;2
94;1;2;2;2;1;432,92407;377,57834;
94;1;2;2;1;3;356,20859;501,25775;3
94;1;2;2;1;2;316,90762;457,07590;2
94;1;2;2;4;4;584,83777;679,21069;2
94;1;2;2;3;4;524,29718;624,80017;2
94;1;2;2;2;2;402,61899;433,06174;2
94;1;2;2;4;4;610,20679;637,66644;3
94;1;2;2;3;3;523,50043;565,03497;2
94;1;2;2;4;4;723,09851;688,73383;2
94;1;2;2;2;3;430,27597;521,99799;2
94;1;2;2;4;3;604,38147;569,81738;2
94;1;2;2;4;4;622,67163;656,49756;2
94;1;2;2;4;3;604,43195;489,97073;2
94;1;2;2;3;3;483,71591;485,61411;2
94;1;2;2;4;3;558,06128;550,21405;3
94;1;2;2;4;4;665,71753;601,89783;3
94;1;2;2;3;1;461,12140;355,06799;2
94;1;2;2;3;3;500,52902;543,30804;2
94;1;2;2;4;4;573,87341;654,27844;2
94;1;2;2;3;3;479,45538;494,41187;3
94;1;2;2;3;3;505,97086;525,16125;3
94;1;2;2;2;4;404,92041;612,03082;2
94;1;2;2;2;3;444,66833;526,32050;1
94;2;1;2;3;1;484,73175;324,22778;2
94;2;1;2;4;3;589,66376;568,81439;3
94;2;1;2;4;3;561,17603;572,37695;2
94;2;1;2;2;1;412,90060;348,22501;2
94;2;1;2;3;3;535,21082;537,76886;2
94;2;1;2;1;2;359,51215;453,61572;2
94;2;1;2;3;1;522,51630;358,17865;2
94;2;1;2;1;2;381,99957;418,56775;2
94;2;1;2;3;2;544,94012;425,16672;2
94;2;1;2;3;3;512,59100;515,07385;2
94;2;1;2;1;1;334,29407;376,99704;1
94;2;1;2;3;4;531,27704;595,21503;2
94;2;1;2;3;3;483,59332;480,57516;2
94;2;1;2;3;4;532,92651;610,98596;2
94;2;1;2;4;3;578,24628;516,40234;2
94;2;1;2;3;2;513,27203;451,31329;2
94;2;1;2;3;1;475,43677;337,77759;2
94;2;1;2;3;1;466,79358;390,70737;1
94;2;1;2;3;3;543,06323;577,11914;3
94;2;1;2;3;1;451,25290;355,36816;2
94;2;1;2;2;1;418,57611;402,67172;1
94;2;1;2;3;3;471,47641;476,09210;2
94;2;1;2;3;1;512,62976;386,43881;3
94;2;1;2;3;2;502,41571;449,57129;2
94;2;1;2;3;4;448,78268;616,57074;3
94;2;1;2;3;2;525,72125;447,14911;3
94;2;1;2;4;3;610,83386;487,41409;2
94;2;1;2;1;2;373,01935;438,84641;2
94;2;1;2;2;1;397,17578;399,78806;2
94;2;1;2;1;1;357,57202;320,17911;3
94;2;1;2;3;2;495,14645;452,64493;2
94;2;1;2;4;3;611,75696;579,17474;2
94;2;1;2;1;1;334,87177;373,67380;1
94;2;1;2;3;3;452,09232;481,70062;2
94;2;1;2;3;3;517,03497;519,50140;2
94;2;1;2;3;3;540,22937;561,42773;2
94;2;1;2;3;2;523,87604;422,38580;2
94;2;1;2;3;3;518,06763;473,47479;3
94;2;1;2;4;2;551,51703;444,82935;2
94;2;1;2;4;2;575,29761;409,88504;2
94;2;1;2;4;3;554,94702;535,16064;2
94;2;1;2;4;1;578,53668;394,42618;2
94;2;1;2;2;1;441,29367;392,13574;2
94;2;1;2;4;4;618,33136;672,13562;2
94;2;1;2;3;1;521,66443;382,05862;2
94;2;1;2;3;1;462,95645;403,97263;1
94;2;1;2;2;4;421,61108;650,90570;2
94;2;1;2;1;1;383,76727;404,35376;2
94;2;1;2;3;3;505,26080;549,41418;2
94;2;1;2;4;3;550,43689;548,70825;3
94;2;1;2;3;3;464,90298;508,92780;3
94;2;1;2;2;2;417,53601;407,01520;2
94;2;1;2;2;1;417,48572;283,07144;2
94;2;1;2;4;3;617,77087;525,43427;2
94;2;1;2;3;2;517,04657;436,96820;2
94;2;1;2;3;3;527,51886;575,89252;3
94;2;1;2;3;2;492,82123;419,87650;2
94;2;1;2;2;3;405,77728;546,38434;2
94;2;1;2;3;3;537,92523;572,24023;2
94;2;1;2;1;1;385,98764;385,01846;2
94;2;1;2;2;3;440,17261;510,00156;2
94;2;1;2;1;1;298,18506;349,76031;2
94;2;1;2;1;1;318,86566;303,78030;2
94;2;1;2;3;4;527,53870;594,80969;2
94;2;1;2;1;1;376,63254;379,14911;1
94;2;1;2;3;2;540,76422;455,25522;3
94;2;1;2;4;3;639,79413;533,11420;2
94;2;1;2;2;3;400,96002;466,63794;3
94;2;1;2;3;3;455,42798;493,63544;3
94;2;1;2;3;3;519,94232;484,48825;2
94;2;1;2;3;3;517,07428;561,18018;2
94;2;2;2;3;3;501,51480;478,09024;3
94;2;2;2;3;2;475,41071;459,84241;2
94;2;2;2;4;4;695,27936;639,61462;2
94;2;2;2;4;3;579,87573;481,71628;2
94;2;2;2;3;4;511,65561;643,98053;2
94;2;2;2;4;3;616,81433;553,68121;3
94;2;2;2;3;3;461,40579;571,64783;3
94;2;2;2;4;2;604,74670;406,99768;3
94;2;2;2;3;3;541,57977;555,33270;3
94;2;2;2;3;3;527,23267;500,94742;3
94;2;2;2;3;3;469,25345;544,53284;2
94;2;2;2;4;3;611,18005;510,70563;2
94;2;2;2;4;3;628,17865;525,22412;2
94;2;2;2;4;4;575,69592;595,69000;2
94;2;2;2;4;4;576,12982;655,60138;3
94;2;2;2;4;3;552,38116;509,73700;3
94;2;2;2;1;1;386,74857;404,71744;2
94;2;2;2;4;3;627,36053;563,04999;3
94;2;2;2;4;2;616,73773;443,14832;3
94;2;2;2;3;3;478,34653;533,08978;2
94;2;2;2;2;1;437,30457;385,25974;2
94;3;1;2;1;2;370,49155;440,30115;3
94;3;1;2;3;1;459,54242;396,28802;2
94;3;1;2;3;2;462,19055;423,57736;1
94;3;1;2;4;3;572,35315;509,32132;2
94;3;1;2;3;1;466,92313;382,16110;2
94;3;1;2;3;3;534,32001;472,68909;2
94;3;1;2;1;2;302,71503;445,07361;3
94;3;2;2;4;4;570,09534;644,26129;2
94;3;2;2;3;1;483,20691;395,32333;2
94;;1;2;2;1;437,62228;376,01376;2
94;;1;2;2;1;392,28162;294,21530;2
94;;1;2;1;3;278,46002;468,51788;2
94;;1;2;3;1;463,61719;375,09943;
94;;1;2;3;2;490,61865;420,75024;
94;;1;2;3;2;452,23880;461,55618;2
94;;1;2;1;1;314,32007;318,19760;
94;;1;2;2;3;390,75269;503,48264;2
94;;1;2;2;1;446,43259;333,67825;1
94;;1;2;3;2;464,44925;433,09018;1
94;;1;2;2;1;422,17905;332,02576;2
94;;1;2;1;2;321,25900;429,46759;2
94;;1;2;3;2;514,22241;455,88843;
94;;1;2;4;4;548,63788;662,12189;2
94;;1;2;3;1;546,37762;388,85806;2
94;;2;2;2;3;401,43198;500,00455;3
94;;2;2;1;2;347,12906;460,62735;
