cod_provincia;ap03;sector;ambito;ldesemp;mdesemp;lpuntaje;mpuntaje;NSE_nivel
82;2;2;2;3;3;520,42023;528,44641;2
82;2;2;2;4;3;615,35712;537,58417;2
82;3;1;2;4;3;639,26080;555,48938;3
82;3;1;2;3;4;525,25897;603,70459;2
82;3;1;2;1;1;341,50616;317,70129;1
82;3;2;2;3;3;511,47571;582,34637;2
82;3;2;2;4;3;677,23102;489,86597;2
82;;1;2;2;1;404,61548;307,54187;
82;;1;2;1;1;359,77600;397,42987;1
82;;1;1;3;3;509,32443;480,52548;2
82;;1;2;2;2;409,16330;431,70758;2
82;;1;2;1;1;350,33963;338,13379;
82;;1;2;3;3;477,86020;489,03952;
82;;1;2;1;3;338,21686;471,92776;
82;;1;2;4;3;557,43585;554,46808;1
82;;1;2;1;1;332,58029;376,43393;
82;;1;2;3;3;454,25116;546,23920;2
82;;1;1;3;4;479,50784;619,92175;
82;;1;2;4;3;562,90039;529,84302;
82;;1;2;2;2;424,45782;431,50909;2
82;;1;2;2;2;424,69931;439,57462;2
82;;1;2;3;4;519,18219;653,97394;
82;;1;2;2;2;406,77695;418,03125;
82;;1;2;1;1;327,52573;325,66919;2
82;;1;2;3;1;475,22287;402,23752;
82;;1;2;1;2;366,56058;453,49054;
82;;2;2;3;1;476,93411;397,02219;1
82;;2;2;2;1;438,61536;402,65039;2
82;;2;2;4;4;669,53625;631,59857;3
