cod_provincia;ap03;sector;ambito;ldesemp;mdesemp;lpuntaje;mpuntaje;NSE_nivel
22;1;2;2;3;2;500,26617;458,60632;2
22;2;1;2;3;3;508,57910;551,88385;2
22;2;1;2;3;2;534,66992;413,91327;2
22;2;1;2;3;3;476,55078;553,94800;2
22;2;1;2;1;1;364,34836;320,36664;1
22;2;1;2;3;2;449,53986;448,97791;2
22;2;1;2;3;2;531,87646;415,12808;3
22;2;1;2;3;2;476,07330;406,93625;1
22;2;1;2;4;3;657,05920;491,70682;2
22;2;1;2;4;2;610,94904;450,83762;2
22;2;1;2;2;1;437,72327;353,21255;1
22;2;1;2;1;1;329,46393;405,27969;1
22;2;1;2;2;2;419,02859;459,41388;2
22;2;1;2;3;1;452,76483;404,40921;2
22;2;1;1;2;3;416,33643;466,96851;2
22;2;1;2;3;1;448,72150;391,00412;2
22;2;1;1;3;1;450,77179;359,90839;1
22;2;1;2;3;1;468,96265;399,18616;2
22;2;1;2;1;2;373,82773;448,60654;2
22;2;1;2;3;2;504,91370;438,05365;2
22;2;1;1;3;3;528,27570;563,83099;1
22;2;1;2;2;3;443,94403;485,75385;2
22;2;1;2;1;2;346,58319;427,04147;1
22;2;1;2;3;1;497,05344;380,22156;2
22;2;1;2;4;2;555,21259;423,31790;3
22;2;1;2;1;1;383,95325;399,04343;1
22;2;1;2;2;1;403,23117;356,18997;3
22;2;1;2;3;3;537,05835;477,35336;1
22;2;1;2;1;2;379,80386;408,72186;1
22;2;1;2;1;1;356,50336;396,46732;2
22;2;1;2;1;1;382,09384;262,81070;1
22;2;1;2;1;4;375,35632;644,45013;2
22;2;1;2;2;3;391,67783;484,06445;1
22;2;1;2;3;3;451,30548;468,95004;2
22;2;1;1;4;3;579,30438;473,36703;1
22;2;1;2;4;3;602,00439;545,57910;1
22;2;1;2;3;3;483,93652;476,10867;1
22;2;1;1;1;2;354,24484;431,61057;1
22;2;1;2;2;1;390,06583;271,86636;2
22;2;1;1;2;1;428,35107;389,52261;2
22;2;1;2;1;2;358,43439;429,30789;2
22;2;1;2;3;3;452,41531;477,01901;3
22;2;1;2;1;1;382,73605;392,20215;3
22;2;1;2;2;1;416,67395;401,08582;1
22;2;1;2;2;3;406,82510;488,06470;1
22;2;1;2;1;1;256,23749;320,76389;2
22;2;1;2;2;1;399,27548;392,15567;3
22;2;1;2;1;1;362,94528;375,83667;2
22;2;1;2;1;2;386,11392;414,75418;2
22;2;1;2;1;1;330,01135;404,63171;1
22;2;1;2;3;2;510,43176;461,15347;2
22;2;1;1;1;2;386,06064;465,78046;1
22;2;1;2;3;3;494,62946;521,57062;2
22;2;1;2;2;1;405,90234;312,99478;2
22;2;1;2;2;2;441,57065;463,10800;2
22;2;1;2;3;3;480,10477;472,38791;2
22;2;1;2;3;3;534,82324;486,41452;2
22;2;1;2;3;2;456,30832;459,65143;2
22;2;1;2;1;2;247,23587;406,00586;1
22;2;1;2;2;2;397,47318;434,78885;2
22;2;1;2;2;3;440,97238;503,80200;2
22;2;1;2;3;1;544,38068;391,67661;1
22;2;1;2;3;3;495,15747;501,62518;2
22;2;1;2;2;2;413,22321;415,61060;1
22;2;1;2;2;1;426,62140;383,53806;1
22;2;1;2;2;3;421,40372;531,25751;2
22;2;1;2;1;2;383,32986;408,99832;2
22;2;1;2;1;1;323,33304;353,14334;2
22;2;1;2;4;3;552,78040;513,63660;2
22;2;1;2;3;3;519,94336;501,34137;2
22;2;1;2;1;1;383,76218;348,43262;1
22;2;1;2;2;2;426,67276;451,09338;2
22;2;1;2;3;1;449,22354;360,39951;2
22;2;1;1;3;3;460,16690;472,01193;2
22;2;1;2;2;3;438,46631;490,45074;1
22;2;1;1;1;1;378,96609;384,76907;2
22;2;1;2;3;1;460,63763;299,06790;1
22;2;1;2;1;1;346,51657;284,29773;2
22;2;1;2;3;1;482,96738;402,72195;1
22;2;1;2;4;4;571,00073;627,53162;2
22;2;2;2;1;3;367,12982;552,76849;3
22;2;2;2;2;2;411,37268;416,42508;2
22;2;2;2;3;3;514,26263;496,32611;2
22;2;2;2;3;2;497,85172;465,18069;2
22;2;2;2;4;3;658,14056;556,26300;3
22;2;2;2;2;2;428,40237;410,16562;2
22;2;2;2;4;4;554,01080;641,34796;2
22;2;2;2;2;3;444,03940;483,94891;3
22;2;2;2;4;4;551,98761;680,71313;2
22;2;2;2;4;2;597,39233;434,65762;3
22;2;2;2;2;1;410,75818;377,87219;3
22;2;2;2;4;4;578,97662;597,58014;3
22;2;2;2;4;3;554,29517;569,18903;3
22;3;1;2;4;3;617,11609;575,23718;2
22;3;1;2;4;4;651,36243;600,06195;3
22;3;2;2;2;1;436,90649;397,39081;2
22;;1;1;1;1;335,15955;387,04184;
22;;1;2;1;1;364,70200;354,27966;2
22;;1;1;4;4;640,70386;606,18549;
22;;1;2;4;4;568,60394;593,83405;
22;;1;2;4;3;654,44116;480,34473;
22;;1;2;1;1;328,42847;342,85574;1
22;;1;2;2;1;406,58505;387,13345;2
22;;1;2;3;2;450,39853;447,88965;1
22;;1;2;2;3;398,91852;473,09656;1
22;;1;2;2;2;404,60495;414,81488;
22;;1;2;1;1;350,97940;393,80957;
22;;1;2;4;2;553,77081;422,28183;
22;;1;1;1;1;302,06674;310,65134;
22;;1;2;1;2;377,14966;464,94537;1
22;;1;2;1;2;340,12268;464,35739;
22;;1;2;1;3;376,77945;540,76825;1
22;;1;2;2;3;418,22357;541,38000;
22;;1;2;3;3;505,09021;514,61682;
22;;1;2;3;3;523,63239;502,18979;
22;;1;1;3;2;506,78525;464,22308;
22;;1;2;2;1;402,14145;316,98444;
22;;1;2;2;1;423,32974;315,96634;1
22;;1;2;3;1;450,38297;379,61313;
22;;1;1;1;1;371,57440;361,44824;
22;;1;2;1;1;296,20566;354,14856;
22;;1;2;1;2;388,89673;422,49188;
22;;1;2;3;2;447,53406;413,95724;
22;;1;2;2;2;401,70081;439,36078;
22;;1;1;3;3;512,36487;548,73407;1
22;;1;1;2;1;404,45712;395,53482;2
22;;1;2;2;3;425,01538;527,10828;1
22;;1;2;2;1;431,17624;355,80139;2
22;;1;2;2;2;439,93469;460,91791;
22;;1;2;3;1;498,49808;382,41415;2
22;;1;1;3;3;487,78387;562,36475;
22;;1;2;1;1;334,42029;404,15509;
22;;1;2;1;1;375,37891;379,41000;
22;;1;2;1;2;367,18478;425,88211;
22;;1;1;2;3;403,82397;549,98633;
22;;1;1;2;3;429,47903;570,48798;1
22;;1;2;3;3;522,98096;584,79626;
22;;1;2;3;1;526,34650;385,76724;2
22;;1;1;1;1;329,30231;346,81866;
22;;1;2;1;1;339,20142;375,96710;1
22;;2;2;2;1;408,06238;328,70114;3
22;;2;2;2;2;439,81134;459,58807;2
22;;2;2;3;4;538,42877;631,71893;
