cod_provincia;ap03;sector;ambito;ldesemp;mdesemp;lpuntaje;mpuntaje;NSE_nivel
2;2;1;2;1;1;299,11179;300,84070;3
2;2;1;2;3;2;540,01654;416,38947;2
2;2;1;2;3;3;522,35596;498,33917;2
2;2;1;2;4;3;585,39423;566,83240;3
2;2;1;2;4;4;572,38141;605,11884;3
2;2;1;2;3;2;455,90427;457,38705;1
2;2;1;2;4;4;593,70587;694,23730;1
2;2;1;2;3;3;484,14096;516,34393;2
2;2;1;2;2;1;410,71353;344,20645;3
2;2;1;2;2;1;417,72235;368,39954;2
2;2;1;2;1;1;371,05701;403,45624;1
2;2;1;2;4;3;599,91162;585,17413;2
2;2;1;2;4;3;567,53528;530,66492;3
2;2;1;2;3;3;504,74481;567,59491;2
2;2;1;2;3;1;481,94830;362,57977;2
2;2;1;2;3;2;457,18323;415,38837;2
2;2;1;2;3;3;456,72903;524,97736;2
2;2;1;2;3;2;469,43298;458,10013;3
2;2;1;2;3;2;540,96527;450,20493;2
2;2;1;2;2;2;394,11243;411,59286;2
2;2;1;2;4;3;600,94464;570,03894;2
2;2;1;2;4;3;608,82080;570,26007;3
2;2;1;2;3;1;533,32648;399,25580;2
2;2;1;2;3;3;489,82791;482,89389;2
2;2;1;2;4;4;551,40637;648,05719;3
2;2;1;2;1;1;377,46902;374,39487;2
2;2;1;2;2;2;425,21408;453,65024;1
2;2;1;2;3;3;449,69339;469,01736;2
2;2;1;2;1;2;380,50687;417,23947;3
2;2;1;2;3;3;508,70615;501,80228;2
2;2;1;2;1;1;310,09317;401,60080;2
2;2;1;2;3;3;503,12317;536,74927;2
2;2;1;2;3;3;490,41376;534,03528;2
2;2;1;2;3;4;490,43814;597,01495;2
2;2;1;2;2;2;438,91251;451,72321;3
2;2;1;2;2;1;396,39468;394,85608;2
2;2;2;2;4;3;584,72882;580,58862;3
2;2;2;2;4;3;653,40881;548,76215;3
2;2;2;2;4;3;678,70569;575,97583;3
2;2;2;2;1;3;385,80658;467,23843;2
2;2;2;2;4;3;616,86627;558,39380;3
2;2;2;2;4;3;603,22272;468,80927;3
2;2;2;2;3;4;547,79993;632,03241;2
2;2;2;2;4;4;657,83124;646,73816;2
2;2;2;2;4;4;652,46899;626,76312;3
2;2;2;2;4;3;607,17267;537,06335;3
2;2;2;2;4;4;576,57086;657,46869;2
2;2;2;2;4;4;649,81024;638,92438;3
2;2;2;2;2;3;430,96667;549,30133;2
2;2;2;2;4;1;583,81482;386,77490;2
2;2;2;2;3;3;481,25357;562,45270;2
2;2;2;2;4;3;581,82568;552,60785;3
2;2;2;2;3;3;516,28772;493,00366;3
2;2;2;2;4;4;563,29510;638,80573;3
2;2;2;2;4;4;561,88312;635,41687;2
2;2;2;2;3;2;539,27301;419,98404;1
2;2;2;2;4;3;602,82935;559,54736;3
2;2;2;2;4;3;632,83502;556,75061;2
2;2;2;2;4;4;625,78204;600,60999;3
2;2;2;2;4;3;578,54230;563,91217;3
2;2;2;2;4;3;655,81885;528,83209;3
2;2;2;2;4;3;569,28455;537,85315;3
2;2;2;2;3;3;497,79480;472,41693;2
2;2;2;2;2;3;437,21576;556,96838;2
2;2;2;2;4;4;661,85449;606,59088;3
2;2;2;2;2;4;402,62579;605,63751;3
2;2;2;2;1;1;312,59039;348,47452;3
2;2;2;2;4;3;657,79651;573,55756;3
2;2;2;2;4;4;551,92108;651,52130;3
2;2;2;2;2;2;431,03738;451,49533;2
2;2;2;2;3;2;490,24896;455,90201;3
2;2;2;2;4;4;579,50409;594,34180;3
2;2;2;2;4;4;598,73370;690,21094;2
2;2;2;2;4;4;597,74884;592,58728;2
2;2;2;2;4;3;596,08209;554,21649;3
2;2;2;2;4;4;703,05347;626,15356;3
2;2;2;2;2;4;403,83578;651,15717;2
2;2;2;2;4;3;601,32300;483,41949;3
2;2;2;2;3;3;533,87909;520,59210;3
2;2;2;2;3;3;502,73843;525,53784;2
2;2;2;2;4;3;629,71747;485,73904;3
2;2;2;2;4;4;560,17401;682,59650;3
2;2;2;2;4;4;642,79132;686,41736;3
2;2;2;2;3;3;480,61783;550,82520;3
2;2;2;2;3;3;512,05310;492,12872;3
2;2;2;2;4;3;580,86542;581,45953;3
2;2;2;2;3;3;450,56021;548,88214;3
2;2;2;2;4;4;622,31378;607,76245;3
2;3;1;2;3;2;501,17487;406,96619;2
2;3;1;2;4;4;669,55713;617,32880;3
2;3;1;2;4;1;559,35034;398,84726;2
2;3;2;2;3;3;462,75732;512,64087;3
2;3;2;2;4;4;641,41571;651,38989;2
2;3;2;2;4;3;627,41949;545,46832;2
2;;1;2;2;3;435,33029;488,65585;
2;;1;2;4;2;555,47546;429,88788;2
2;;1;2;3;3;539,81482;579,25745;
2;;1;2;1;2;382,98999;425,46384;2
2;;1;2;2;2;438,36172;446,04800;
2;;1;2;1;1;374,19958;366,46161;2
2;;1;2;2;3;429,30164;516,19055;
2;;1;2;2;2;446,61859;448,31525;
2;;1;2;3;1;474,31757;318,34302;2
2;;1;2;3;2;463,98993;408,34988;
2;;1;2;1;4;309,96362;600,02795;2
2;;1;2;4;3;566,58649;558,61786;
2;;1;2;1;1;372,61334;374,02103;3
2;;1;2;3;4;525,42969;594,07281;
2;;1;2;1;2;371,10065;464,86743;2
2;;1;2;4;3;697,04785;479,00443;
2;;2;2;4;4;704,94080;623,17755;
2;;2;2;2;3;432,93015;540,58783;
2;;2;2;1;1;385,20688;385,41522;
2;;2;2;4;4;573,81415;590,19464;
2;;2;2;4;2;575,64203;462,47638;
2;;2;2;1;2;339,67310;463,81036;3
