cod_provincia;ap03;sector;ambito;ldesemp;mdesemp;lpuntaje;mpuntaje;NSE_nivel
74;2;1;1;3;1;497,61136;372,70981;2
74;2;1;2;3;1;461,18137;373,63138;3
74;2;1;1;1;3;385,37424;549,82343;1
74;2;1;2;3;1;464,77747;296,43372;2
74;2;1;2;2;3;444,99667;505,74246;2
74;2;1;2;4;2;558,85962;462,48416;3
74;2;1;1;3;4;511,92331;617,32471;1
74;2;1;1;2;2;422,05960;457,13739;2
74;2;1;1;1;2;380,79648;413,14700;1
74;2;1;2;3;2;544,05743;438,68176;3
74;2;1;2;3;1;509,94904;395,36954;2
74;2;1;2;2;2;395,47440;420,58838;2
74;2;1;2;3;3;514,17377;515,91180;2
74;2;1;2;3;1;470,82071;377,11829;2
74;2;1;2;1;2;375,14935;423,48611;1
74;2;1;2;3;2;456,32724;407,99548;1
74;2;1;2;3;4;472,56000;713,41071;1
74;2;1;2;1;1;363,70203;333,05209;2
74;2;1;2;3;3;491,57468;512,04822;2
74;2;1;2;1;4;373,08914;664,40936;2
74;2;1;2;3;4;524,39923;630,67328;2
74;2;1;2;2;2;405,06110;411,22226;3
74;2;1;2;2;2;423,55090;436,79181;2
74;2;1;1;3;1;489,18738;385,73056;2
74;2;1;2;1;1;385,30118;376,91449;2
74;2;1;2;2;2;408,69153;426,80267;2
74;2;1;2;4;3;610,18866;569,97437;3
74;2;1;2;2;1;426,56238;385,47629;2
74;2;1;2;4;3;669,53625;537,42871;3
74;2;1;2;2;3;426,86804;484,79529;2
74;2;1;2;3;3;501,13382;571,58514;2
74;2;1;2;3;1;460,20258;405,55508;2
74;2;1;1;4;2;571,47327;411,49728;2
74;2;1;2;2;2;446,43289;453,71149;2
74;2;1;2;1;4;358,98212;602,05194;3
74;2;1;1;1;1;330,82224;388,47223;1
74;2;1;2;2;2;421,57397;463,96722;2
74;2;1;2;2;2;394,62729;448,26447;1
74;2;1;2;3;2;461,15637;439,63931;2
74;2;1;2;3;3;504,10730;560,47052;2
74;2;1;1;3;3;521,01849;515,77570;2
74;2;1;2;4;3;555,60065;514,48425;2
74;2;1;2;3;1;490,31241;272,17355;2
74;2;1;2;1;3;372,53937;520,47705;2
74;2;1;2;3;2;469,60901;445,48123;2
74;2;1;2;1;1;379,54770;396,05823;2
74;2;1;2;3;3;525,66296;520,26361;2
74;2;1;2;1;1;360,49756;297,01212;2
74;2;1;2;3;1;465,91638;350,67181;2
74;2;1;1;1;3;343,01025;502,23425;2
74;2;1;2;2;3;422,99124;540,45599;2
74;2;1;2;2;3;424,16092;469,60434;1
74;2;1;2;4;3;612,00592;501,54758;2
74;2;1;2;4;1;559,88794;369,16373;2
74;2;1;2;3;2;513,92749;457,89001;2
74;2;1;2;3;3;473,62036;509,38611;3
74;2;1;2;3;4;476,20734;633,50879;2
74;2;1;2;1;1;323,94119;354,01059;2
74;2;1;2;1;2;385,38351;420,56863;3
74;2;1;2;3;1;457,23114;364,70120;2
74;2;1;2;1;3;370,57904;500,58801;2
74;2;1;2;3;1;476,81149;354,20508;2
74;2;1;2;2;3;391,10272;562,83862;2
74;2;1;2;3;3;464,77725;545,31567;2
74;2;1;2;1;2;331,30753;414,76111;1
74;2;1;2;4;3;597,21954;543,46112;2
74;2;1;2;2;2;426,79175;413,10278;2
74;2;1;2;1;1;337,66107;319,12082;2
74;2;1;2;3;3;487,12094;525,18280;2
74;2;2;2;4;3;581,79114;565,95044;2
74;2;2;2;3;3;463,11920;524,64825;2
74;2;2;2;3;2;514,65442;466,12933;3
74;2;2;2;3;2;448,61401;430,55136;2
74;2;2;2;3;4;487,59033;744,49158;3
74;2;2;2;2;1;442,95050;296,76486;3
74;2;2;2;4;3;685,72162;574,11896;3
74;2;2;2;1;2;373,57877;419,95065;3
74;2;2;2;2;3;406,87076;510,07431;2
74;2;2;2;1;4;314,80289;671,80457;2
74;2;2;2;4;4;633,30188;676,97986;2
74;3;1;2;3;2;508,98706;434,57220;2
74;3;1;2;1;1;372,00958;337,12128;3
74;3;1;2;2;3;401,89157;553,04077;2
74;3;1;2;1;1;375,02512;323,58246;1
74;3;2;2;2;1;420,65143;395,77603;3
74;;1;2;1;3;269,14108;472,41907;
74;;1;1;1;1;364,03934;377,66537;2
74;;1;2;1;1;302,61340;334,96368;2
74;;1;2;3;3;457,38504;550,06268;
74;;1;1;1;3;342,83765;510,88055;
74;;1;2;2;3;433,22952;528,02515;1
74;;1;2;3;3;546,99548;572,51825;2
74;;1;2;1;1;377,41470;397,19406;2
74;;1;2;4;4;574,25330;618,50922;
74;;1;2;1;1;346,95056;365,36469;
74;;1;2;2;1;395,59894;388,48853;1
74;;1;2;3;2;486,58563;412,53381;
74;;1;2;2;1;417,70480;399,18301;1
74;;1;2;2;3;397,25531;531,94781;2
74;;1;2;3;3;537,02020;481,11887;
74;;1;2;1;1;293,81512;364,66675;1
74;;1;2;3;2;479,09692;417,06628;
74;;1;2;2;1;437,21927;390,36957;2
74;;2;2;2;2;402,97763;436,63281;1
